timestamp,volume,close
1420209000,2708700000,7.629587069678288
1420468200,3799120000,7.611139856145701
1420554600,4460110000,7.602206601455001
1420641000,3805480000,7.613769337299877
1420727400,3934010000,7.6314995054270325
1420813800,3364140000,7.623060183279954
1421073000,3456460000,7.614933566436483
1421159400,4107300000,7.612351681000667
1421245800,4378680000,7.606521652032692
1421332200,4276720000,7.597230749028124
1421418600,4056410000,7.610565642214391
1421764200,3944340000,7.612114394647792
1421850600,3730070000,7.616834859669981
1421937000,4176050000,7.631989172740611
1422023400,3573560000,7.6264825164613095
1422282600,3465760000,7.629047684459932
1422369000,3329810000,7.615569396644075
1422455400,4067530000,7.601981893833053
1422541800,4127140000,7.611471410891316
1422628200,4568650000,7.598394311884998
1422887400,4008330000,7.611273481885213
1422973800,4615900000,7.625609720462666
1423060200,4141920000,7.621445013890214
1423146600,3821990000,7.631683824601123
1423233000,4232970000,7.628259796989244
1423492200,3549540000,7.624003557678763
1423578600,3669850000,7.634622537232825
1423665000,3596860000,7.634593503222667
1423751400,3788350000,7.644191798288583
1423837800,3527450000,7.648258257516362
1424183400,3361750000,7.6498545572141605
1424269800,3370020000,7.649540198590931
1424356200,3247100000,7.648477576875213
1424442600,3281600000,7.654585419596269
1424701800,3093680000,7.654282034384283
1424788200,3199840000,7.657037006853114
1424874600,3312340000,7.656270989889512
1424961000,3408690000,7.654793871259257
1425047400,3547380000,7.651833188210626
1425306600,3409490000,7.657939426391758
1425393000,3262300000,7.653390553787941
1425479400,3421110000,7.648992392557786
1425565800,3103030000,7.650187757808823
1425652200,3853570000,7.6359124014463555
1425907800,3349090000,7.6398490638043315
1425994200,3668900000,7.62274224286719
1426080600,3406570000,7.620822722190705
1426167000,3405860000,7.633345424396742
1426253400,3498560000,7.627252187306546
1426512600,3295600000,7.6406950963304014
1426599000,3221840000,7.637369398622619
1426685400,4128210000,7.649454500124248
1426771800,3305220000,7.644570010997298
1426858200,5554120000,7.653542393190557
1427117400,3267960000,7.651795136583844
1427203800,3189820000,7.645636790882253
1427290200,3521140000,7.630970864355014
1427376600,3510670000,7.62859053361754
1427463000,3008550000,7.630956294347044
1427722200,2917690000,7.6431186769941935
1427808600,3376550000,7.634283990776662
1427895000,3543270000,7.630310736574815
1427981400,3095960000,7.633834188878529
1428327000,3302970000,7.640421261525694
1428413400,3065510000,7.6383572288171075
1428499800,3265330000,7.641036170374455
1428586200,3172360000,7.645483746248081
1428672600,3156200000,7.650673123147537
1428931800,2908420000,7.646081316326575
1429018200,3301270000,7.647709748585089
1429104600,4013760000,7.652844737630085
1429191000,3434120000,7.652065990872099
1429277400,3627600000,7.640690286683046
1429536600,3000160000,7.649883035269583
1429623000,3243410000,7.648401332764815
1429709400,3348480000,7.653475915618201
1429795800,3636670000,7.655830856460754
1429882200,3375780000,7.658081123285507
1430141400,3438750000,7.653931210044773
1430227800,3546270000,7.656696614482119
1430314200,4074970000,7.652949266354546
1430400600,4509680000,7.642768713321297
1430487000,3379390000,7.653632489884753
1430746200,3091580000,7.656568923032516
1430832600,3793950000,7.644660919673986
1430919000,3792210000,7.640195238533054
1431005400,3676640000,7.643961949002529
1431091800,3399440000,7.657330096989891
1431351000,2992670000,7.652227540533809
1431437400,3139520000,7.6492735440944415
1431523800,3374260000,7.6489685428037895
1431610200,3225740000,7.659690147065549
1431696600,3092080000,7.660458265893416
1431955800,2888190000,7.663501578365986
1432042200,3296030000,7.662857996768144
1432128600,3025880000,7.66192704731735
1432215000,3070460000,7.6642621932260955
1432301400,2571860000,7.662025808076612
1432647000,3342130000,7.65169060316911
1432733400,3127960000,7.66081152209822
1432819800,2980350000,7.659543958180732
1432906200,3927390000,7.653205442996635
1433165400,3011710000,7.655262786495782
1433251800,3049350000,7.6542536813304345
1433338200,3099980000,7.65637031080019
1433424600,3200050000,7.647709748585089
1433511000,3243690000,7.646272533352357
1433770200,2917150000,7.639776973014051
1433856600,3034580000,7.640195238533054
1433943000,3414320000,7.652165730285568
1434029400,3128600000,7.6539028470420964
1434115800,2719400000,7.646883972388994
1434375000,3061570000,7.642250682767222
1434461400,2919900000,7.6479244132829765
1434547800,3222240000,7.649902097678049
1434634200,3520360000,7.659756097732058
1434720600,4449810000,7.6544384824941085
1434979800,3030020000,7.660514850475651
1435066200,3091190000,7.661150516900844
1435152600,3102480000,7.653770051182539
1435239000,3214610000,7.650792047025942
1435325400,5025470000,7.65040189128102
1435584600,3678960000,7.6293149217724086
1435671000,4078540000,7.631969884124876
1435757400,3727260000,7.638881980559513
1435843800,2996540000,7.638573910369966
1436189400,3486360000,7.634704677671069
1436275800,4458660000,7.640767238264938
1436362200,3608780000,7.623974273352796
1436448600,3446810000,7.626233920997616
1436535000,3065070000,7.638496907382624
1436794200,3096730000,7.649502175889979
1436880600,3002120000,7.653945449126479
1436967000,3261810000,7.6532101928257426
1437053400,3227080000,7.661192926270218
1437139800,3362750000,7.662298497894668
1437399000,3245870000,7.66306943451867
1437485400,3343690000,7.658798638275947
1437571800,3694070000,7.656408073255757
1437658200,3772810000,7.650715863044377
1437744600,3870040000,7.639954842347716
1438003800,3836750000,7.634163087282652
1438090200,4117740000,7.646473161084542
1438176600,4038900000,7.653765304011925
1438263000,3579410000,7.653793670915947
1438349400,3681340000,7.651519567114896
1438608600,3476770000,7.6487588731699905
1438695000,3546710000,7.646506634003058
1438781400,3968680000,7.649616472188549
1438867800,4246570000,7.641833276265987
1438954200,3602320000,7.638954253409649
1439213400,3514460000,7.651681089041674
1439299800,3708880000,7.642078024361492
1439386200,4269130000,7.6430276279997065
1439472600,3221300000,7.641751602131325
1439559000,2795590000,7.645655934405685
1439818200,2867690000,7.650853826115087
1439904600,2949990000,7.648224843179454
1439991000,3512920000,7.639935706769857
1440077400,3922470000,7.618609746315711
1440163800,5018240000,7.5862405037938325
1440423000,6612690000,7.546029059447314
1440509400,5183560000,7.532414809704657
1440595800,5338250000,7.57070610913919
1440682200,5006390000,7.5947133636288795
1440768600,3949080000,7.595321914785756
1441027800,3915100000,7.586894836121772
1441114200,4371850000,7.556872186279343
