timestamp,volume,close
1444311000,3939140000,2013.4300537109375
1444397400,3706900000,2014.8900146484375
1444656600,2893250000,2017.4599609375
1444743000,3401920000,2003.68994140625
1444829400,3644590000,1994.239990234375
1444915800,3746290000,2023.8599853515625
1445002200,3595430000,2033.1099853515625
1445261400,3287320000,2033.6600341796875
1445347800,3331500000,2030.77001953125
1445434200,3627790000,2018.93994140625
1445520600,4430850000,2052.510009765625
1445607000,4108460000,2075.14990234375
1445866200,3385800000,2071.179931640625
1445952600,4216880000,2065.889892578125
1446039000,4698110000,2090.35009765625
1446125400,4008940000,2089.409912109375
1446211800,4256200000,2079.360107421875
1446474600,3760020000,2104.050048828125
1446561000,4272060000,2109.7900390625
1446647400,4078870000,2102.31005859375
1446733800,4051890000,2099.929931640625
1446820200,4369020000,2099.199951171875
1447079400,3882350000,2078.580078125
1447165800,3821440000,2081.719970703125
1447252200,3692410000,2075.0
1447338600,4016370000,2045.969970703125
1447425000,4278750000,2023.0400390625
1447684200,3741240000,2053.18994140625
1447770600,4427350000,2050.43994140625
1447857000,3926390000,2083.580078125
1447943400,3628110000,2081.239990234375
1448029800,3929600000,2089.169921875
1448289000,3587980000,2086.590087890625
1448375400,3884930000,2089.139892578125
1448461800,2852940000,2088.8701171875
1448634600,1466840000,2090.110107421875
1448893800,4275030000,2080.409912109375
1448980200,3712120000,2102.6298828125
1449066600,3950640000,2079.510009765625
1449153000,4306490000,2049.6201171875
1449239400,4214910000,2091.68994140625
1449498600,4043820000,2077.070068359375
1449585000,4173570000,2063.590087890625
1449671400,4385250000,2047.6199951171875
1449757800,3715150000,2052.22998046875
1449844200,4301060000,2012.3699951171875
1450103400,4612440000,2021.93994140625
1450189800,4353540000,2043.4100341796875
1450276200,4635450000,2073.070068359375
1450362600,4327390000,2041.8900146484375
1450449000,6683070000,2005.550048828125
1450708200,3760280000,2021.1500244140625
1450794600,3520860000,2038.969970703125
1450881000,3484090000,2064.2900390625
1450967400,1411860000,2060.989990234375
1451313000,2492510000,2056.5
1451399400,2542000000,2078.360107421875
1451485800,2367430000,2063.360107421875
1451572200,2655330000,2043.93994140625
1451917800,4304880000,2012.6600341796875
1452004200,3706620000,2016.7099609375
1452090600,4336660000,1990.260009765625
1452177000,5076590000,1943.0899658203125
1452263400,4664940000,1922.030029296875
1452522600,4607290000,1923.6700439453125
1452609000,4887260000,1938.6800537109375
1452695400,5087030000,1890.280029296875
1452781800,5241110000,1921.8399658203125
1452868200,5468460000,1880.3299560546875
1453213800,4928350000,1881.3299560546875
1453300200,6416070000,1859.3299560546875
1453386600,5078810000,1868.989990234375
1453473000,4901760000,1906.9000244140625
1453732200,4401380000,1877.0799560546875
1453818600,4357940000,1903.6300048828125
1453905000,4754040000,1882.949951171875
1453991400,4693010000,1893.3599853515625
1454077800,5497570000,1940.239990234375
1454337000,4322530000,1939.3800048828125
1454423400,4463190000,1903.030029296875
1454509800,5172950000,1912.530029296875
1454596200,5193320000,1915.449951171875
1454682600,4929940000,1880.050048828125
1454941800,5636460000,1853.43994140625
1455028200,5183220000,1852.2099609375
1455114600,4471170000,1851.8599853515625
1455201000,5500800000,1829.0799560546875
1455287400,4696920000,1864.780029296875
1455633000,4570670000,1895.5799560546875
1455719400,5011540000,1926.8199462890625
1455805800,4436490000,1917.8299560546875
1455892200,4142850000,1917.780029296875
1456151400,4054710000,1945.5
1456237800,3890650000,1921.27001953125
1456324200,4317250000,1929.800048828125
1456410600,4118210000,1951.699951171875
1456497000,4348510000,1948.050048828125
1456756200,4588180000,1932.22998046875
1456842600,4819750000,1978.3499755859375
1456929000,4666610000,1986.449951171875
1457015400,5081700000,1993.4000244140625
1457101800,6049930000,1999.989990234375
1457361000,4968180000,2001.760009765625
1457447400,4641650000,1979.260009765625
1457533800,4038120000,1989.260009765625
1457620200,4376790000,1989.5699462890625
1457706600,4078620000,2022.18994140625
1457962200,3487850000,2019.6400146484375
1458048600,3560280000,2015.9300537109375
1458135000,4057020000,2027.219970703125
1458221400,4530480000,2040.5899658203125
1458307800,6503140000,2049.580078125
1458567000,3376600000,2051.60009765625
1458653400,3418460000,2049.800048828125
1458739800,3639510000,2036.7099609375
1458826200,3407720000,2035.93994140625
1459171800,2809090000,2037.050048828125
1459258200,3822330000,2055.010009765625
1459344600,3590310000,2063.949951171875
1459431000,3715280000,2059.739990234375
1459517400,3749990000,2072.780029296875
1459776600,3485710000,2066.1298828125
1459863000,4154920000,2045.1700439453125
1459949400,3750800000,2066.659912109375
1460035800,3801250000,2041.9100341796875
1460122200,3359530000,2047.5999755859375
1460381400,3567840000,2041.989990234375
1460467800,4239740000,2061.719970703125
1460554200,4191830000,2082.419921875
1460640600,3765870000,2082.780029296875
1460727000,3701450000,2080.72998046875
1460986200,3316880000,2094.340087890625
1461072600,3896830000,2100.800048828125
1461159000,4184880000,2102.39990234375
1461245400,4175290000,2091.47998046875
1461331800,3790580000,2091.580078125
1461591000,3319740000,2087.7900390625
1461677400,3557190000,2091.699951171875
1461763800,4100110000,2095.14990234375
1461850200,4309840000,2075.81005859375
1461936600,4704720000,2065.300048828125
1462195800,3841110000,2081.429931640625
1462282200,4173390000,2063.3701171875
1462368600,4058560000,2051.1201171875
1462455000,4008530000,2050.6298828125
1462541400,3796350000,2057.139892578125
1462800600,3788620000,2058.68994140625
1462887000,3600200000,2084.389892578125
1462973400,3821980000,2064.4599609375
1463059800,3782390000,2064.110107421875
1463146200,3579880000,2046.6099853515625
1463405400,3501360000,2066.659912109375
1463491800,4108960000,2047.2099609375
1463578200,4101320000,2047.6300048828125
1463664600,3846770000,2040.0400390625
1463751000,3507650000,2052.320068359375
1464010200,3055480000,2048.0400390625
1464096600,3627340000,2076.06005859375
1464183000,3859160000,2090.5400390625
1464269400,3230990000,2090.10009765625
1464355800,3079150000,2099.06005859375
1464701400,4514410000,2096.949951171875
1464787800,3525170000,2099.330078125
1464874200,3632720000,2105.260009765625
1464960600,3627780000,2099.1298828125
1465219800,3442020000,2109.409912109375
1465306200,3534730000,2112.1298828125
1465392600,3562060000,2119.1201171875
1465479000,3290320000,2115.47998046875
1465565400,3515010000,2096.070068359375
1465824600,3392030000,2079.06005859375
1465911000,3759770000,2075.320068359375
1465997400,3544720000,2071.5
1466083800,3628280000,2077.989990234375
1466170200,4952630000,2071.219970703125
1466429400,3467440000,2083.25
1466515800,3232880000,2088.89990234375
1466602200,3168160000,2085.449951171875
1466688600,3297940000,2113.320068359375
1466775000,7597450000,2037.4100341796875
1467034200,5431220000,2000.5400390625
1467120600,4385810000,2036.0899658203125
1467207000,4241740000,2070.77001953125
1467293400,4622820000,2098.860107421875
1467379800,3458890000,2102.949951171875
1467725400,3658380000,2088.550048828125
1467811800,3909380000,2099.72998046875
1467898200,3604550000,2097.89990234375
1467984600,3607500000,2129.89990234375
1468243800,3253340000,2137.159912109375
1468330200,4097820000,2152.139892578125
1468416600,3502320000,2152.429931640625
1468503000,3465610000,2163.75
1468589400,3122600000,2161.739990234375
1468848600,3009310000,2166.889892578125
1468935000,2968340000,2163.780029296875
1469021400,3211860000,2173.02001953125
1469107800,3438900000,2165.169921875
1469194200,3023280000,2175.030029296875
1469453400,3057240000,2168.47998046875
1469539800,3442350000,2169.179931640625
1469626200,3995500000,2166.580078125
1469712600,3664240000,2170.06005859375
1469799000,4038840000,2173.60009765625
1470058200,3505990000,2170.840087890625
1470144600,3848750000,2157.030029296875
1470231000,3786530000,2163.7900390625
1470317400,3709200000,2164.25
1470403800,3663070000,2182.8701171875
1470663000,3327550000,2180.889892578125
1470749400,3334300000,2181.739990234375
1470835800,3254950000,2175.489990234375
1470922200,3423160000,2185.7900390625
1471008600,3000660000,2184.050048828125
1471267800,3078530000,2190.14990234375
1471354200,3196400000,2178.14990234375
1471440600,3388910000,2182.219970703125
1471527000,3300570000,2187.02001953125
1471613400,3084800000,2183.8701171875
1471872600,2777550000,2182.639892578125
1471959000,3041490000,2186.89990234375
1472045400,3148280000,2175.43994140625
1472131800,2969310000,2172.469970703125
1472218200,3342340000,2169.0400390625
1472477400,2654780000,2180.3798828125
1472563800,3006800000,2176.1201171875
1472650200,3766390000,2170.949951171875
1472736600,3392120000,2170.860107421875
1472823000,3091120000,2179.97998046875
1473168600,3447650000,2186.47998046875
1473255000,3319420000,2186.159912109375
1473341400,3727840000,2181.300048828125
1473427800,4233960000,2127.81005859375
1473687000,4010480000,2159.0400390625
1473773400,4141670000,2127.02001953125
1473859800,3664100000,2125.77001953125
1473946200,3373720000,2147.260009765625
1474032600,5014360000,2139.159912109375
1474291800,3141820000,2139.1201171875
1474378200,3117380000,2139.760009765625
1474464600,3685450000,2163.1201171875
1474551000,3523860000,2177.179931640625
1474637400,3289860000,2164.68994140625
1474896600,3199910000,2146.10009765625
1474983000,3414090000,2159.929931640625
1475069400,3860390000,2171.3701171875
1475155800,4215620000,2151.1298828125
1475242200,4158800000,2168.27001953125
1475501400,3113850000,2161.199951171875
1475587800,3716100000,2150.489990234375
1475674200,3883710000,2159.72998046875
1475760600,3438040000,2160.77001953125
1475847000,3578770000,2153.739990234375
1476106200,2881970000,2163.659912109375
1476192600,3393060000,2136.72998046875
1476279000,2959510000,2139.179931640625
1476365400,3538030000,2132.550048828125
1476451800,3187910000,2132.97998046875
1476711000,2832440000,2126.5
1476797400,3172940000,2139.60009765625
1476883800,3364990000,2144.2900390625
1476970200,3339320000,2141.340087890625
1477056600,3456390000,2141.159912109375
1477315800,3359950000,2151.330078125
1477402200,3756200000,2143.159912109375
1477488600,3778120000,2139.429931640625
1477575000,4209400000,2133.0400390625
1477661400,4028270000,2126.409912109375
1477920600,3926560000,2126.14990234375
1478007000,4539190000,2111.719970703125
1478093400,4289120000,2097.93994140625
1478179800,3892100000,2088.659912109375
1478266200,3841910000,2085.179931640625
1478529000,3739720000,2131.52001953125
1478615400,3921850000,2139.56005859375
1478701800,6267590000,2163.260009765625
1478788200,6458450000,2167.47998046875
1478874600,4993990000,2164.449951171875
1479133800,5373670000,2164.199951171875
1479220200,4548110000,2180.389892578125
1479306600,3847900000,2176.93994140625
1479393000,3811730000,2187.1201171875
1479479400,3580900000,2181.89990234375
1479738600,3611500000,2198.179931640625
1479825000,3960520000,2202.93994140625
1479911400,3419850000,2204.719970703125
1480084200,1584590000,2213.35009765625
1480343400,3515100000,2201.719970703125
1480429800,3709190000,2204.659912109375
1480516200,5538400000,2198.81005859375
1480602600,5067470000,2191.080078125
1480689000,3782370000,2191.949951171875
1480948200,3898530000,2204.7099609375
1481034600,3857290000,2212.22998046875
1481121000,4504070000,2241.35009765625
1481207400,4203270000,2246.18994140625
1481293800,3886460000,2259.530029296875
1481553000,4038850000,2256.9599609375
1481639400,3875630000,2271.719970703125
1481725800,4409670000,2253.280029296875
1481812200,4173360000,2262.030029296875
1481898600,5928980000,2258.070068359375
1482157800,3252840000,2262.530029296875
1482244200,3306250000,2270.760009765625
1482330600,2854880000,2265.179931640625
1482417000,2880670000,2260.9599609375
1482503400,2021230000,2263.7900390625
1482849000,1989730000,2268.8798828125
1482935400,2402750000,2249.919921875
1483021800,2338700000,2249.260009765625
1483108200,2671550000,2238.830078125
1483453800,3773010000,2257.830078125
1483540200,3768890000,2270.75
1483626600,3785080000,2269.0
1483713000,3342080000,2276.97998046875
1483972200,3219730000,2268.89990234375
1484058600,3640560000,2268.89990234375
1484145000,3625080000,2275.320068359375
1484231400,3466220000,2270.43994140625
1484317800,3090680000,2274.639892578125
1484663400,3586950000,2267.889892578125
1484749800,3317670000,2271.889892578125
1484836200,3168390000,2263.68994140625
1484922600,3536850000,2271.31005859375
1485181800,3155240000,2265.199951171875
1485268200,3816950000,2280.070068359375
1485354600,3849340000,2298.3701171875
1485441000,3611510000,2296.679931640625
1485527400,3137420000,2294.68994140625
1485786600,3595040000,2280.89990234375
1485873000,4089730000,2278.8701171875
1485959400,3919190000,2279.550048828125
1486045800,3809760000,2280.85009765625
1486132200,3605970000,2297.419921875
1486391400,3112390000,2292.56005859375
1486477800,3452460000,2293.080078125
1486564200,3611950000,2294.669921875
1486650600,3681600000,2307.8701171875
1486737000,3496600000,2316.10009765625
1486996200,3352370000,2328.25
1487082600,3528040000,2337.580078125
1487169000,3785870000,2349.25
1487255400,3675900000,2347.219970703125
1487341800,3516830000,2351.159912109375
1487687400,3587520000,2365.3798828125
1487773800,3473170000,2362.820068359375
1487860200,4021770000,2363.81005859375
1487946600,3832410000,2367.340087890625
1488205800,3584680000,2369.75
1488292200,4212460000,2363.639892578125
1488378600,4347630000,2395.9599609375
1488465000,3824030000,2381.919921875
1488551400,3556670000,2383.1201171875
1488810600,3251800000,2375.31005859375
1488897000,3526300000,2368.389892578125
1488983400,3814080000,2362.97998046875
1489069800,3718450000,2364.8701171875
1489156200,3434400000,2372.60009765625
1489411800,3166650000,2373.469970703125
1489498200,3173760000,2365.449951171875
1489584600,3909490000,2385.260009765625
1489671000,3368880000,2381.3798828125
1489757400,5179820000,2378.25
1490016600,3061560000,2373.469970703125
1490103000,4278890000,2344.02001953125
1490189400,3575160000,2348.449951171875
1490275800,3262400000,2345.9599609375
1490362200,2978530000,2343.97998046875
1490621400,3242300000,2341.590087890625
1490707800,3369120000,2358.570068359375
1490794200,3107670000,2361.1298828125
1490880600,3159680000,2368.06005859375
1490967000,3356740000,2362.719970703125
1491226200,3418730000,2358.840087890625
1491312600,3208340000,2360.159912109375
1491399000,3780650000,2352.949951171875
1491485400,3203250000,2357.489990234375
1491571800,3054700000,2355.5400390625
1491831000,2792570000,2357.159912109375
1491917400,3120900000,2353.780029296875
1492003800,3201300000,2344.929931640625
1492090200,3146380000,2328.949951171875
1492435800,2826890000,2349.010009765625
1492522200,3272210000,2342.18994140625
1492608600,3521160000,2338.169921875
1492695000,3648990000,2355.840087890625
1492781400,3524160000,2348.68994140625
1493040600,3711170000,2374.14990234375
1493127000,4005820000,2388.610107421875
1493213400,4111350000,2387.449951171875
1493299800,4099940000,2388.77001953125
1493386200,3721350000,2384.199951171875
1493645400,3201500000,2388.330078125
1493731800,3861360000,2391.169921875
1493818200,3896760000,2388.1298828125
1493904600,4367860000,2389.52001953125
1493991000,3543240000,2399.2900390625
1494250200,3429990000,2399.3798828125
1494336600,3657840000,2396.919921875
1494423000,3649370000,2399.6298828125
1494509400,3727710000,2394.43994140625
1494595800,3304620000,2390.89990234375
1494855000,3490080000,2402.320068359375
1494941400,3421810000,2400.669921875
1495027800,4164760000,2357.030029296875
1495114200,4319440000,2365.719970703125
1495200600,3831700000,2381.72998046875
1495459800,3176580000,2394.02001953125
1495546200,3216560000,2398.419921875
1495632600,3389240000,2404.389892578125
1495719000,3538210000,2415.070068359375
1495805400,2806930000,2415.820068359375
1496151000,3205860000,2412.909912109375
1496237400,4518040000,2411.800048828125
1496323800,3860620000,2430.06005859375
1496410200,3465500000,2439.070068359375
1496669400,2916720000,2436.10009765625
1496755800,3376750000,2429.330078125
1496842200,3576220000,2433.139892578125
1496928600,3735980000,2433.7900390625
1497015000,4029860000,2431.77001953125
1497274200,4031840000,2429.389892578125
1497360600,3278240000,2440.35009765625
1497447000,3558640000,2437.919921875
1497533400,3371980000,2432.4599609375
1497619800,5299380000,2433.14990234375
1497879000,3271480000,2453.4599609375
1497965400,3422700000,2437.030029296875
1498051800,3599190000,2435.610107421875
1498138200,3477250000,2434.5
1498224600,5282460000,2438.300048828125
1498483800,3243660000,2439.070068359375
1498570200,3564770000,2419.3798828125
1498656600,3479980000,2440.68994140625
1498743000,3869560000,2419.699951171875
1498829400,3366030000,2423.409912109375
1499088600,1901480000,2429.010009765625
1499261400,3368150000,2432.5400390625
1499347800,3368710000,2409.75
1499434200,2929390000,2425.179931640625
1499693400,3009880000,2427.429931640625
1499779800,3108800000,2425.530029296875
1499866200,3176900000,2443.25
1499952600,3068510000,2447.830078125
1500039000,2738460000,2459.27001953125
1500298200,2800580000,2459.139892578125
1500384600,2974090000,2460.610107421875
1500471000,3063810000,2473.830078125
1500557400,3223820000,2473.449951171875
1500643800,3066880000,2472.5400390625
1500903000,3019920000,2469.909912109375
1500989400,4116360000,2477.1298828125
1501075800,3597830000,2477.830078125
1501162200,4035740000,2475.419921875
1501248600,3302850000,2472.10009765625
1501507800,3475930000,2470.300048828125
1501594200,3470260000,2476.35009765625
1501680600,3487150000,2477.570068359375
1501767000,3662410000,2472.159912109375
1501853400,3239980000,2476.830078125
1502112600,2935130000,2480.909912109375
1502199000,3347480000,2474.919921875
1502285400,3310960000,2474.02001953125
1502371800,3635820000,2438.2099609375
1502458200,3161830000,2441.320068359375
1502717400,2824320000,2465.840087890625
1502803800,2922430000,2464.610107421875
1502890200,2956570000,2468.110107421875
1502976600,3164950000,2430.010009765625
1503063000,3426970000,2425.550048828125
1503322200,2803650000,2428.3701171875
1503408600,2780990000,2452.510009765625
1503495000,2796950000,2444.0400390625
1503581400,2849680000,2438.969970703125
1503667800,2593350000,2443.050048828125
1503927000,2682920000,2444.239990234375
1504013400,2739460000,2446.300048828125
1504099800,2637780000,2457.590087890625
1504186200,3353860000,2471.64990234375
1504272600,2712780000,2476.550048828125
1504618200,3502190000,2457.85009765625
1504704600,3400200000,2465.5400390625
1504791000,3365780000,2465.10009765625
1504877400,3308360000,2461.429931640625
1505136600,3293460000,2488.110107421875
1505223000,3234280000,2496.47998046875
1505309400,3371370000,2498.3701171875
1505395800,3422470000,2495.6201171875
1505482200,4862970000,2500.22998046875
1505741400,3204700000,2503.8701171875
1505827800,3253760000,2506.64990234375
1505914200,3584570000,2508.239990234375
1506000600,2965590000,2500.60009765625
1506087000,2877980000,2502.219970703125
1506346200,3314530000,2496.659912109375
1506432600,3070770000,2496.840087890625
1506519000,3485070000,2507.0400390625
1506605400,3173030000,2510.06005859375
1506691800,3220260000,2519.360107421875
1506951000,3226370000,2529.1201171875
1507037400,3073480000,2534.580078125
1507123800,3020770000,2537.739990234375
1507210200,3059730000,2552.070068359375
1507296600,2898270000,2549.330078125
1507555800,2486940000,2544.72998046875
1507642200,2962610000,2550.639892578125
1507728600,2991320000,2555.239990234375
1507815000,3157280000,2550.929931640625
1507901400,3150470000,2553.169921875
1508160600,2918030000,2557.639892578125
1508247000,2901890000,2559.360107421875
1508333400,2999320000,2561.260009765625
1508419800,3019520000,2562.10009765625
1508506200,3394450000,2575.2099609375
1508765400,3214470000,2564.97998046875
1508851800,3435660000,2569.1298828125
1508938200,3885470000,2557.14990234375
1509024600,3891750000,2560.39990234375
1509111000,3896100000,2581.070068359375
1509370200,3660230000,2572.830078125
1509456600,3844420000,2575.260009765625
1509543000,3841200000,2579.360107421875
1509629400,4050140000,2579.85009765625
1509715800,3568710000,2587.840087890625
1509978600,3541970000,2591.1298828125
1510065000,3815190000,2590.639892578125
1510151400,3898450000,2594.3798828125
1510237800,3844100000,2584.6201171875
1510324200,3489740000,2582.300048828125
1510583400,3405200000,2584.840087890625
1510669800,3643580000,2578.8701171875
1510756200,3586590000,2564.6201171875
1510842600,3329730000,2585.639892578125
1510929000,3309800000,2578.85009765625
1511188200,3023940000,2582.139892578125
1511274600,3351230000,2599.030029296875
1511361000,2764110000,2597.080078125
1511533800,1385890000,2602.419921875
1511793000,3017720000,2601.419921875
1511879400,3493340000,2627.0400390625
1511965800,4090630000,2626.070068359375
1512052200,4965700000,2647.580078125
1512138600,3950930000,2642.219970703125
1512397800,4025840000,2639.43994140625
1512484200,3547570000,2629.570068359375
1512570600,3253080000,2629.27001953125
1512657000,3297060000,2636.97998046875
1512743400,3126750000,2651.5
1513002600,3141480000,2659.989990234375
1513089000,3568910000,2664.110107421875
1513175400,3568360000,2662.85009765625
1513261800,3442760000,2652.010009765625
1513348200,5736910000,2675.81005859375
1513607400,3727770000,2690.159912109375
1513693800,3407680000,2681.469970703125
1513780200,3246230000,2679.25
1513866600,3293130000,2684.570068359375
1513953000,2401030000,2683.340087890625
1514298600,1970660000,2680.5
1514385000,2202900000,2682.6201171875
1514471400,2174890000,2687.5400390625
1514557800,2447760000,2673.610107421875
1514903400,3397430000,2695.81005859375
1514989800,3544030000,2713.06005859375
1515076200,3697340000,2723.989990234375
1515162600,3239280000,2743.14990234375
1515421800,3246160000,2747.7099609375
1515508200,3467460000,2751.2900390625
1515594600,3579900000,2748.22998046875
1515681000,3645690000,2767.56005859375
1515767400,3587220000,2786.239990234375
1516113000,4362880000,2776.419921875
1516199400,3790340000,2802.56005859375
1516285800,3703300000,2798.030029296875
1516372200,3724230000,2810.300048828125
1516631400,3489480000,2832.969970703125
1516717800,3541140000,2839.1298828125
1516804200,4079270000,2837.5400390625
1516890600,3873100000,2839.25
1516977000,3474680000,2872.8701171875
1517236200,3587420000,2853.530029296875
1517322600,4012070000,2822.429931640625
1517409000,4276270000,2823.81005859375
1517495400,3977380000,2821.97998046875
1517581800,4340220000,2762.1298828125
1517841000,5310840000,2648.93994140625
1517927400,5917350000,2695.139892578125
